timeStamp,elapsed,label,responseCode,responseMessage,dataType,success,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect,Hostname,failureMessage
"1745070374191","20","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070374194","21","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070374195","23","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070374198","24","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070374199","25","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070374281","106","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070374522","347","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070374584","408","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070374643","466","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070374704","526","/oauth/login3","200","OK","unknown","true","42","0","10","10","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375276","92","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375281","96","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375284","98","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375370","185","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375499","313","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375558","369","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375617","428","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375676","485","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375734","543","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070375797","607","/oauth/login3","200","OK","unknown","true","42","0","20","20","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070376350","157","/oauth/login3","200","OK","unknown","true","42","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070376430","237","/oauth/login3","200","OK","unknown","true","42","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070376501","307","/oauth/login3","200","OK","unknown","true","42","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070376564","369","/oauth/login3","200","OK","unknown","true","42","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070376714","519","/oauth/login3","200","OK","unknown","true","42","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070376776","579","/oauth/login3","200","OK","unknown","true","42","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070376843","646","/oauth/login3","200","OK","unknown","true","42","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070376940","1662","user_insert","200","OK","unknown","true","224","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070376941","743","/oauth/login3","200","OK","unknown","true","42","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070377004","1733","planned_lesson_page","200","OK","unknown","true","7961","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
"1745070377005","1730","planned_lesson_page","200","OK","unknown","true","7961","0","30","30","0","0","0","DESKTOP-7GDM8PF_17760","None"
